date,MINTEMP,MAXTEMP,HUMIDITY,OT,fact
2018-05-30 16:00:00,28,34.0,50,90,"Sunny intervals and mostly cloudy, extremely hot weather with local short-term showers or thunderstorms; temperature 28-34°C, and the highest temperature in the central and northern and densely populated areas is above 36°C; southwesterly wind level 2-3; relative humidity 50%-90%."
2018-05-31 06:00:00,28,34.0,50,90,"Sunny intervals with cloudy periods, very hot weather, with local short-lived showers or thunderstorms; temperature 28-34°C, the highest temperature in the central and northern areas and densely populated areas over 36°C; southwest wind of 2-3 levels; relative humidity of 50%-90%."
2018-05-31 11:00:00,31,34.0,50,90,"Sunny intervals with cloudy periods, extremely hot weather, and local short-term showers or thunderstorms. The temperature ranges from 31 to 34°C. Southwest wind level 2 to 3. Relative humidity ranges from 50% to 90%."
2018-05-31 16:00:00,28,33.0,50,90,"Cloudy to thunderstorm with lightning; temperature 28-33°C; southwest to east wind level 2-3, accompanied by about level 7 short-term strong wind during thunderstorm; relative humidity 50%-90%."
2018-06-01 06:00:00,28,33.0,50,90,"Cloudy to thunderstorm with lightning; temperature 28-33°C; southwest to east wind of level 2-3, accompanied by about 7-level short-term strong wind during thunderstorm; relative humidity 50%-90%."
2018-06-01 11:00:00,28,33.0,55,90,Cloudy to thunderstorm with thunder; temperature 28-33°C; southwestern wind level 2-3; relative humidity 55%-90%.
2018-06-01 16:00:00,26,31.0,65,95,"Cloudy, with scattered showers or thunderstorms; temperature 26-31°C; east wind 2-3; relative humidity 65%-95%."
2018-06-02 06:00:00,26,31.0,65,95,"Cloudy, with local showers or thunderstorms; temperature 26-32°C; east wind level 2-3; relative humidity 65%-95%."
2018-06-02 11:00:00,27,32.0,65,95,Overcast with local showers or thunderstorms possible; temperature 27-32°C; east wind 2-3; relative humidity 65%-95%.
2018-06-02 16:00:00,27,33.0,65,90,"Cloudy to partly sunny, with local showers or thunderstorms; temperature 27-33°C; east wind level 2-3; relative humidity 65%-90%."
2018-06-03 06:00:00,27,33.0,65,90,"Cloudy intervals and sunny periods, with scattered showers or thunderstorms locally; temperature 27-33°C; east wind 2-3 levels; relative humidity 65%-90%."
2018-06-03 11:00:00,28,33.0,65,90,"Cloudy intervals with sunny periods, with scattered showers or thunderstorms locally; temperature 28-33°C; east wind level 2-3; relative humidity 65%-90%."
2018-06-03 16:00:00,26,32.0,65,90,"Cloudy with intervals of sunny weather, with short-term showers or thunderstorms; temperature 26-32°C; east wind level 2-3; relative humidity 65%-90%."
2018-06-04 06:00:00,27,32.0,65,90,"Cloudy, with short-term showers or thunderstorms at times; temperature 27-32°C; east wind level 3, gusts 5-6 levels; relative humidity 65%-90%."
2018-06-04 11:00:00,29,32.0,65,90,"It is cloudy with short-term showers or thunderstorms at times; the temperature is 29-32°C; the east wind is 2-3 levels, and the gusts in coastal and highland areas are 6-7 levels; the relative humidity is 65%-90%."
2018-06-04 16:00:00,27,32.0,65,90,"Overcast to cloudy with intermittent showers or thunderstorms, locally heavy rainfall; temperature 27-32°C; east wind level 3, gusts of 7 levels on the coast and highlands; relative humidity 65%-95%."
2018-06-05 06:00:00,26,31.0,65,95,"Cloudy with intervals of overcast, with showers or thunderstorms; temperature 26-31°C; east wind of 3 levels, gusts of 6-7 levels in coastal and highland areas; relative humidity 65%-95%."
2018-06-05 11:00:00,28,31.0,65,95,"It is cloudy with intervals of overcast, and there are showers or thunderstorms. The temperature is 28-31°C. The east wind is at level 3, and the gusts in coastal and highland areas are 6-7 levels. The relative humidity is 65%-95%."
2018-06-05 16:00:00,25,29.0,70,95,"Overcast with heavy rain, local torrential rain to heavy downpours; temperature 25-29°C; easterly wind gradually increasing, the maximum gust of wind along the coast and highlands is 7-8 levels; relative humidity 70%-95%."
2018-06-06 06:00:00,25,29.0,70,95,"It's cloudy with heavy rain and local torrential rain; the temperature is 25-29°C; the east wind is 4-5 levels, and the maximum gust in coastal and highland areas is 7-8 levels; the relative humidity is 70%-95%."
2018-06-06 11:00:00,25,28.0,70,95,"It's cloudy, with heavy rain, local torrential rain to extremely torrential rain; temperature is 25-28°C; east wind level 3, gust 7-8 levels; relative humidity 70%-95%."
2018-06-06 16:00:00,25,28.0,70,95,"Overcast, with heavy rain and local heavy downpours; temperature 25-28°C; east wind level 3, gusts 7-8 levels; relative humidity 70%-95%."
2018-06-07 06:00:00,25,27.0,75,95,"Overcast, with heavy rainstorm, local heavy downpour; temperature 25-27°C; east wind level 3, gust 7-8 levels; relative humidity 75%-95%."
2018-06-07 11:00:00,25,27.0,75,95,Overcast with heavy rainstorms; temperature 25-27°C; southeasterly wind of magnitude 3 with gusts of 7-8; relative humidity 75%-95%.
2018-06-07 16:00:00,25,28.0,75,95,"Overcast with heavy rain,局部 heavy downpours, accompanied by thunderstorms; temperature 25-28°C; southeast wind level 4-5, gusts of 7-8 levels along the coast and highlands; relative humidity 75%-95%."
2018-06-08 06:00:00,25,28.0,75,95,"Overcast, with heavy rain and local torrential rain; temperature 25-28°C; southeastern wind of 3-4 levels, gusts of 7-8 levels; relative humidity 75%-95%."
2018-06-08 11:00:00,25,27.0,80,100,Overcast with heavy rain and local torrential rain; temperature 25-27°C; southeastern wind of 3-4 levels with gusts of 7-8 levels; relative humidity 80%-100%.
2018-06-08 16:00:00,26,30.0,75,95,"Overcast with moderate to heavy rain, and local torrential rain; temperature 26-30°C; south wind 3-4 levels; relative humidity 75%-95%."
2018-06-09 06:00:00,26,31.0,60,95,"Cloudy, with short-term showers or thunderstorms occasionally and sunlight visible for some of the time; temperature 26-31°C; south wind at level 3; relative humidity 60%-95%."
2018-06-09 11:00:00,27,31.0,60,95,"It is cloudy, with short-term showers or thunderstorms at times and partial sun visibility; temperature is 27-31°C; southerly wind of grade 3; relative humidity is 60%-95%."
2018-06-09 16:00:00,26,32.0,65,95,"Cloudy, with local short-term showers or thunderstorms occasionally; temperature 26-32°C; westerly wind of grade 2-3; relative humidity 65%-95%."
2018-06-10 06:00:00,27,32.0,75,95,"Cloudy intervals with sunny periods, with local short-term showers or thunderstorms in some areas; temperature 27-32°C; westerly wind of 2-3 levels; relative humidity 75%-95%."
2018-06-10 11:00:00,29,32.0,75,95,"It is cloudy with intervals of sunny spells, with local short-term showers or thunderstorms; the temperature is 29-32°C; the northerly wind is 2-3 levels; the relative humidity is 75%-95%."
2018-06-10 16:00:00,27,33.0,75,95,"Cloudy with sunny intervals, with short-term showers in some areas; temperature 27-33°C; northerly wind of 2-3 levels; relative humidity 75%-95%."
2018-06-11 06:00:00,27,33.0,50,75,Sunny intervals and cloudy; temperature 27-33°C; northwest wind level 2-3; relative humidity 50%-75%.
2018-06-11 11:00:00,29,33.0,50,75,Sunny intervals and cloudy; temperature 29-33°C; northwest wind 2-3 levels; relative humidity 50%-75%.
2018-06-11 16:00:00,27,32.0,50,90,Cloudy to thunderstorm with rain; temperature 27-32°C; southwest wind of 2-3 levels; relative humidity 50%-90%.
2018-06-12 06:00:00,27,32.0,50,90,Cloudy to thunderstorm with lightning; temperature 27-32°C; southwesterly wind of 2-3 levels; relative humidity 50%-90%.
2018-06-12 11:00:00,27,31.0,65,90,"Cloudy, with showers or thunderstorms; temperature 27-31°C; southwest wind 2-3 levels; relative humidity 65%-90%."
2018-06-12 16:00:00,25,29.0,65,90,"Overcast, with heavy rain and local heavy downpours, accompanied by thunderstorms and short-term strong winds of magnitude 7; temperature 25-29°C; southwesterly wind 2-3 levels; relative humidity 65%-90%."
2018-06-13 06:00:00,25,29.0,65,90,"Overcast, with intermittent showers, heavy rain at times; temperature 25-29°C; southwesterly wind 2-3; relative humidity 65%-90%."
2018-06-13 11:00:00,27,29.0,75,90,Overcast to partly cloudy with scattered showers; temperature 27-29°C; southwesterly winds of grade 2-3; relative humidity 75%-90%.
2018-06-13 16:00:00,26,31.0,65,95,Showers turning to cloudy; temperature 26-31°C; northeasterly wind of level 2-3; relative humidity 65%-95%.
2018-06-14 06:00:00,25,30.0,65,95,"Overcast turning to cloudy, with short-term showers at times, partly sunny at times; temperature 25-30°C; east wind 2-3 levels; relative humidity 65%-95%."
2018-06-14 11:00:00,25,30.0,65,95,"Cloudy, with short-term showers in some areas; temperature 25-30°C; northeasterly wind 2-3 levels; relative humidity 65%-95%."
2018-06-14 16:00:00,26,30.0,65,95,"Cloudy with intervals of overcast, with local short-term showers; temperature 26-30°C; northeast wind 2-3 levels; relative humidity 65%-95%."
2018-06-15 06:00:00,25,31.0,65,85,"Cloudy, with local short-term showers at times; temperature 25-31°C; northeast wind level 2-3; relative humidity 65%-85%."
2018-06-15 11:00:00,28,30.0,65,85,Cloudy with short-term showers; temperature 28-30°C; northeasterly wind of grade 2-3; relative humidity 65%-85%.
2018-06-15 16:00:00,25,30.0,65,85,Overcast to cloudy with occasional showers; temperature 25-30°C; northeasterly wind of grade 2-3; relative humidity 65%-85%.
2018-06-16 06:00:00,25,30.0,65,85,"Cloudy and partly sunny, with occasional short-term showers; temperature 25-30°C; northeasterly wind of 2-3 levels; relative humidity 65%-85%."
2018-06-16 11:00:00,27,31.0,65,85,Cloudy; temperature 27-31°C; northeasterly wind 2-3 levels; relative humidity 65%-85%.
2018-06-16 16:00:00,25,30.0,65,90,"Cloudy with intervals of overcast sky, with showers or thunderstorms, and the rain is relatively heavy at some time; temperature 25-30°C; southeastern wind of grade 2-3; relative humidity 65%-90%."
2018-06-17 06:00:00,28,32.0,50,70,"Cloudy, with local short-term showers in some areas and visible sunlight for most of the time; temperature 28-32°C; southeasterly wind 2-3; relative humidity 50%-70%."
2018-06-17 11:00:00,28,32.0,50,70,"It's cloudy with local short-term showers at times and there is sunlight visible most of the time; temperature is 28-32°C; northeasterly wind of grade 2-3, and gusts of 6-7 in coastal and highland areas, pay attention to safety when playing by the seaside and during dragon boat races; relative humidity is 50%-70%."
2018-06-17 16:00:00,26,33.0,50,80,"Cloudy with intermittent short-term rain showers in some areas; temperature between 26 and 33 °C, hot weather; northeasterly turning southwesterly wind of 2 to 3 levels, gusts of 6 to 7 levels in coastal and upland areas, pay attention to safety for seaside and marine activities; relative humidity between 50% and 80%."
2018-06-18 06:00:00,27,32.0,50,80,"It is cloudy, with short-term showers in some areas; the temperature is 27-32°C, and the weather is hot; the wind turns from northeast to southwest with a speed of 2-3 levels; the relative humidity is 50%-80%."
2018-06-18 11:00:00,27,32.0,50,80,"It is cloudy with local short-term showers sometimes; the temperature is 27-32°C, and the weather is hot; the wind changes from northeast to southwest with a force of 2 to 3 levels; the relative humidity is 50%-80%."
2018-06-18 16:00:00,27,32.0,60,85,"It is cloudy, with short-term showers or thunderstorms at times; the temperature is 27-32°C; the southwest wind is level 2-3; the relative humidity is 50%-80%."
2018-06-19 06:00:00,27,32.0,60,90,"Cloudy, with scattered showers or thunderstorms in some areas; temperature 27-32°C; southwest wind of magnitude 2-3; relative humidity 60%-90%."
2018-06-19 11:00:00,29,33.0,65,85,"It is cloudy, and there are scattered showers or thunderstorms in some areas; the temperature is 29-33°C; the southwest wind is level 2-3; the relative humidity is 65%-85%."
2018-06-19 16:00:00,28,33.0,65,95,"Cloudy, with short-term showers or thunderstorms at times; temperature 28-33°C; southwesterly wind of grade 2-3; relative humidity 65%-95%."
2018-06-20 06:00:00,28,33.0,65,95,Cloudy with short-term showers or thunderstorms occasionally; temperature 28-33°C; southwest wind 2-3 levels; relative humidity 65%-95%.
2018-06-20 11:00:00,29,33.0,65,95,"Cloudy, with short-term showers or thunderstorms occasionally; temperature 29-33°C; southwest wind of 2-3 levels; relative humidity 65%-95%."
2018-06-20 16:00:00,28,32.0,65,95,"Cloudy, with short-term showers or thunderstorms at times; temperature 28-32°C; southwest wind 2-3 grades; relative humidity 65%-95%."
2018-06-21 06:00:00,28,32.0,65,95,"Cloudy, with short-term showers or thunderstorms at times; temperature 28-32°C; southwesterly wind of grade 2-3; relative humidity 65%-95%."
2018-06-21 11:00:00,29,32.0,65,95,"It's cloudy, with short-term showers or thunderstorms at times; temperature is 29-32°C; southwestern wind of 2-3 levels; relative humidity is 65%-95%."
2018-06-21 16:00:00,28,32.0,65,95,"Cloudy, with showers or thunderstorms; temperature 28-32°C; southwest wind level 2-3; relative humidity 65%-95%."
2018-06-22 06:00:00,28,32.0,65,95,"Cloudy, with scattered showers or thunderstorms; temperature 28-32°C; southwest wind of grade 2 to 3; relative humidity 65%-95%."
2018-06-22 11:00:00,25,30.0,65,95,Overcast to cloudy with intervals of showers or thunderstorms; temperature 25-30°C; southwesterly wind 2-3; relative humidity 65%-95%.
2018-06-22 16:00:00,25,31.0,65,95,"It's a cloudy day with heavy rain, local torrential rain, and there will be short-term strong winds when thunderstorm occurs; temperature is 25-31°C; southwest wind is of grade 3; relative humidity is 65%-95%."
2018-06-23 06:00:00,25,31.0,70,95,It's a cloudy day with heavy rain and local torrential rain. There will be short-term strong wind when there is thunderstorm. The temperature is 25-31°C. The southwest wind is at level 3. The relative humidity is 70%-95%.
